dataset,split,id,hard_label,soft_label_0,soft_label_1,annotator,annotator_label,num_annotations
MD-Agreement,train,3559,1,0.4,0.6,Ann273,1,5
MD-Agreement,train,3560,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3560,0,0.6,0.4,Ann811,1,5
MD-Agreement,train,3560,0,0.6,0.4,Ann546,0,5
MD-Agreement,train,3560,0,0.6,0.4,Ann656,0,5
MD-Agreement,train,3560,0,0.6,0.4,Ann463,0,5
MD-Agreement,train,3561,0,1.0,0.0,Ann308,0,5
MD-Agreement,train,3561,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,3561,0,1.0,0.0,Ann355,0,5
MD-Agreement,train,3561,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,3561,0,1.0,0.0,Ann146,0,5
MD-Agreement,train,3562,0,0.8,0.2,Ann768,1,5
MD-Agreement,train,3562,0,0.8,0.2,Ann266,0,5
MD-Agreement,train,3562,0,0.8,0.2,Ann669,0,5
MD-Agreement,train,3562,0,0.8,0.2,Ann188,0,5
MD-Agreement,train,3562,0,0.8,0.2,Ann169,0,5
MD-Agreement,train,3563,1,0.2,0.8,Ann598,1,5
MD-Agreement,train,3563,1,0.2,0.8,Ann117,1,5
MD-Agreement,train,3563,1,0.2,0.8,Ann364,1,5
MD-Agreement,train,3563,1,0.2,0.8,Ann237,0,5
MD-Agreement,train,3563,1,0.2,0.8,Ann428,1,5
MD-Agreement,train,3564,1,0.4,0.6,Ann402,0,5
MD-Agreement,train,3564,1,0.4,0.6,Ann582,0,5
MD-Agreement,train,3564,1,0.4,0.6,Ann779,1,5
MD-Agreement,train,3564,1,0.4,0.6,Ann500,1,5
MD-Agreement,train,3564,1,0.4,0.6,Ann288,1,5
MD-Agreement,train,3565,1,0.0,1.0,Ann566,1,5
MD-Agreement,train,3565,1,0.0,1.0,Ann13,1,5
MD-Agreement,train,3565,1,0.0,1.0,Ann117,1,5
MD-Agreement,train,3565,1,0.0,1.0,Ann672,1,5
MD-Agreement,train,3565,1,0.0,1.0,Ann347,1,5
MD-Agreement,train,3566,1,0.2,0.8,Ann200,1,5
MD-Agreement,train,3566,1,0.2,0.8,Ann768,1,5
MD-Agreement,train,3566,1,0.2,0.8,Ann582,1,5
MD-Agreement,train,3566,1,0.2,0.8,Ann514,1,5
MD-Agreement,train,3566,1,0.2,0.8,Ann750,0,5
MD-Agreement,train,3567,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,3567,0,0.8,0.2,Ann58,0,5
MD-Agreement,train,3567,0,0.8,0.2,Ann53,0,5
MD-Agreement,train,3567,0,0.8,0.2,Ann20,1,5
MD-Agreement,train,3567,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,3568,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,3568,0,1.0,0.0,Ann551,0,5
MD-Agreement,train,3568,0,1.0,0.0,Ann245,0,5
MD-Agreement,train,3568,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,3568,0,1.0,0.0,Ann225,0,5
MD-Agreement,train,3569,0,1.0,0.0,Ann334,0,5
MD-Agreement,train,3569,0,1.0,0.0,Ann520,0,5
MD-Agreement,train,3569,0,1.0,0.0,Ann774,0,5
MD-Agreement,train,3569,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,3569,0,1.0,0.0,Ann381,0,5
MD-Agreement,train,3570,0,1.0,0.0,Ann343,0,5
MD-Agreement,train,3570,0,1.0,0.0,Ann237,0,5
MD-Agreement,train,3570,0,1.0,0.0,Ann794,0,5
MD-Agreement,train,3570,0,1.0,0.0,Ann665,0,5
MD-Agreement,train,3570,0,1.0,0.0,Ann298,0,5
MD-Agreement,train,3571,0,0.6,0.4,Ann577,1,5
MD-Agreement,train,3571,0,0.6,0.4,Ann419,0,5
MD-Agreement,train,3571,0,0.6,0.4,Ann616,1,5
MD-Agreement,train,3571,0,0.6,0.4,Ann451,0,5
MD-Agreement,train,3571,0,0.6,0.4,Ann274,0,5
MD-Agreement,train,3572,0,0.6,0.4,Ann482,0,5
MD-Agreement,train,3572,0,0.6,0.4,Ann750,0,5
MD-Agreement,train,3572,0,0.6,0.4,Ann768,1,5
MD-Agreement,train,3572,0,0.6,0.4,Ann302,0,5
MD-Agreement,train,3572,0,0.6,0.4,Ann681,1,5
MD-Agreement,train,3573,1,0.2,0.8,Ann517,1,5
MD-Agreement,train,3573,1,0.2,0.8,Ann417,1,5
MD-Agreement,train,3573,1,0.2,0.8,Ann60,1,5
MD-Agreement,train,3573,1,0.2,0.8,Ann53,0,5
MD-Agreement,train,3573,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,3574,0,0.8,0.2,Ann517,1,5
MD-Agreement,train,3574,0,0.8,0.2,Ann266,0,5
MD-Agreement,train,3574,0,0.8,0.2,Ann213,0,5
MD-Agreement,train,3574,0,0.8,0.2,Ann730,0,5
MD-Agreement,train,3574,0,0.8,0.2,Ann362,0,5
MD-Agreement,train,3575,1,0.2,0.8,Ann134,0,5
MD-Agreement,train,3575,1,0.2,0.8,Ann402,1,5
MD-Agreement,train,3575,1,0.2,0.8,Ann164,1,5
MD-Agreement,train,3575,1,0.2,0.8,Ann793,1,5
MD-Agreement,train,3575,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,3576,0,0.6,0.4,Ann423,0,5
MD-Agreement,train,3576,0,0.6,0.4,Ann13,1,5
MD-Agreement,train,3576,0,0.6,0.4,Ann586,0,5
MD-Agreement,train,3576,0,0.6,0.4,Ann513,1,5
MD-Agreement,train,3576,0,0.6,0.4,Ann270,0,5
MD-Agreement,train,3577,1,0.4,0.6,Ann200,0,5
MD-Agreement,train,3577,1,0.4,0.6,Ann768,0,5
MD-Agreement,train,3577,1,0.4,0.6,Ann266,1,5
MD-Agreement,train,3577,1,0.4,0.6,Ann669,1,5
MD-Agreement,train,3577,1,0.4,0.6,Ann369,1,5
MD-Agreement,train,3578,0,0.8,0.2,Ann641,0,5
MD-Agreement,train,3578,0,0.8,0.2,Ann370,1,5
MD-Agreement,train,3578,0,0.8,0.2,Ann572,0,5
MD-Agreement,train,3578,0,0.8,0.2,Ann149,0,5
MD-Agreement,train,3578,0,0.8,0.2,Ann573,0,5
MD-Agreement,train,3579,0,1.0,0.0,Ann254,0,5
MD-Agreement,train,3579,0,1.0,0.0,Ann425,0,5
MD-Agreement,train,3579,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,3579,0,1.0,0.0,Ann104,0,5
MD-Agreement,train,3579,0,1.0,0.0,Ann774,0,5
MD-Agreement,train,3580,0,0.6,0.4,Ann29,0,5
MD-Agreement,train,3580,0,0.6,0.4,Ann225,1,5
MD-Agreement,train,3580,0,0.6,0.4,Ann39,1,5
MD-Agreement,train,3580,0,0.6,0.4,Ann507,0,5
MD-Agreement,train,3580,0,0.6,0.4,Ann512,0,5
MD-Agreement,train,3581,0,1.0,0.0,Ann551,0,5
MD-Agreement,train,3581,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,3581,0,1.0,0.0,Ann818,0,5
MD-Agreement,train,3581,0,1.0,0.0,Ann225,0,5
MD-Agreement,train,3581,0,1.0,0.0,Ann659,0,5
MD-Agreement,train,3582,0,0.8,0.2,Ann663,0,5
MD-Agreement,train,3582,0,0.8,0.2,Ann181,0,5
MD-Agreement,train,3582,0,0.8,0.2,Ann768,0,5
MD-Agreement,train,3582,0,0.8,0.2,Ann369,0,5
MD-Agreement,train,3582,0,0.8,0.2,Ann136,1,5
MD-Agreement,train,3583,0,0.6,0.4,Ann402,0,5
MD-Agreement,train,3583,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,3583,0,0.6,0.4,Ann344,1,5
MD-Agreement,train,3583,0,0.6,0.4,Ann515,0,5
MD-Agreement,train,3583,0,0.6,0.4,Ann390,1,5
MD-Agreement,train,3584,0,0.8,0.2,Ann633,1,5
MD-Agreement,train,3584,0,0.8,0.2,Ann200,0,5
MD-Agreement,train,3584,0,0.8,0.2,Ann136,0,5
MD-Agreement,train,3584,0,0.8,0.2,Ann669,0,5
MD-Agreement,train,3584,0,0.8,0.2,Ann768,0,5
MD-Agreement,train,3585,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,3585,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,3585,0,1.0,0.0,Ann206,0,5
MD-Agreement,train,3585,0,1.0,0.0,Ann88,0,5
MD-Agreement,train,3585,0,1.0,0.0,Ann571,0,5
MD-Agreement,train,3586,1,0.4,0.6,Ann200,0,5
MD-Agreement,train,3586,1,0.4,0.6,Ann555,0,5
MD-Agreement,train,3586,1,0.4,0.6,Ann768,1,5
MD-Agreement,train,3586,1,0.4,0.6,Ann390,1,5
MD-Agreement,train,3586,1,0.4,0.6,Ann344,1,5
MD-Agreement,train,3587,1,0.0,1.0,Ann582,1,5
MD-Agreement,train,3587,1,0.0,1.0,Ann517,1,5
MD-Agreement,train,3587,1,0.0,1.0,Ann90,1,5
MD-Agreement,train,3587,1,0.0,1.0,Ann779,1,5
MD-Agreement,train,3587,1,0.0,1.0,Ann500,1,5
MD-Agreement,train,3588,0,0.6,0.4,Ann200,0,5
MD-Agreement,train,3588,0,0.6,0.4,Ann747,1,5
MD-Agreement,train,3588,0,0.6,0.4,Ann377,0,5
MD-Agreement,train,3588,0,0.6,0.4,Ann81,0,5
MD-Agreement,train,3588,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3589,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,3589,0,1.0,0.0,Ann573,0,5
MD-Agreement,train,3589,0,1.0,0.0,Ann515,0,5
MD-Agreement,train,3589,0,1.0,0.0,Ann423,0,5
MD-Agreement,train,3589,0,1.0,0.0,Ann601,0,5
MD-Agreement,train,3590,1,0.0,1.0,Ann582,1,5
MD-Agreement,train,3590,1,0.0,1.0,Ann755,1,5
MD-Agreement,train,3590,1,0.0,1.0,Ann274,1,5
MD-Agreement,train,3590,1,0.0,1.0,Ann271,1,5
MD-Agreement,train,3590,1,0.0,1.0,Ann663,1,5
MD-Agreement,train,3591,1,0.2,0.8,Ann334,1,5
MD-Agreement,train,3591,1,0.2,0.8,Ann811,1,5
MD-Agreement,train,3591,1,0.2,0.8,Ann60,1,5
MD-Agreement,train,3591,1,0.2,0.8,Ann53,0,5
MD-Agreement,train,3591,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,3592,0,1.0,0.0,Ann425,0,5
MD-Agreement,train,3592,0,1.0,0.0,Ann783,0,5
MD-Agreement,train,3592,0,1.0,0.0,Ann518,0,5
MD-Agreement,train,3592,0,1.0,0.0,Ann173,0,5
MD-Agreement,train,3592,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,3593,0,0.6,0.4,Ann334,0,5
MD-Agreement,train,3593,0,0.6,0.4,Ann811,1,5
MD-Agreement,train,3593,0,0.6,0.4,Ann223,0,5
MD-Agreement,train,3593,0,0.6,0.4,Ann53,0,5
MD-Agreement,train,3593,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3594,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,3594,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,3594,0,1.0,0.0,Ann358,0,5
MD-Agreement,train,3594,0,1.0,0.0,Ann619,0,5
MD-Agreement,train,3594,0,1.0,0.0,Ann293,0,5
MD-Agreement,train,3595,0,1.0,0.0,Ann95,0,5
MD-Agreement,train,3595,0,1.0,0.0,Ann438,0,5
MD-Agreement,train,3595,0,1.0,0.0,Ann302,0,5
MD-Agreement,train,3595,0,1.0,0.0,Ann169,0,5
MD-Agreement,train,3595,0,1.0,0.0,Ann681,0,5
MD-Agreement,train,3596,1,0.0,1.0,Ann274,1,5
MD-Agreement,train,3596,1,0.0,1.0,Ann501,1,5
MD-Agreement,train,3596,1,0.0,1.0,Ann448,1,5
MD-Agreement,train,3596,1,0.0,1.0,Ann535,1,5
MD-Agreement,train,3596,1,0.0,1.0,Ann443,1,5
MD-Agreement,train,3597,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,3597,0,1.0,0.0,Ann188,0,5
MD-Agreement,train,3597,0,1.0,0.0,Ann345,0,5
MD-Agreement,train,3597,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,3597,0,1.0,0.0,Ann573,0,5
MD-Agreement,train,3598,0,1.0,0.0,Ann686,0,5
MD-Agreement,train,3598,0,1.0,0.0,Ann334,0,5
MD-Agreement,train,3598,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,3598,0,1.0,0.0,Ann656,0,5
MD-Agreement,train,3598,0,1.0,0.0,Ann573,0,5
MD-Agreement,train,3599,0,1.0,0.0,Ann423,0,5
MD-Agreement,train,3599,0,1.0,0.0,Ann598,0,5
MD-Agreement,train,3599,0,1.0,0.0,Ann3,0,5
MD-Agreement,train,3599,0,1.0,0.0,Ann428,0,5
MD-Agreement,train,3599,0,1.0,0.0,Ann565,0,5
MD-Agreement,train,3600,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,3600,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,3600,0,1.0,0.0,Ann209,0,5
MD-Agreement,train,3600,0,1.0,0.0,Ann374,0,5
MD-Agreement,train,3600,0,1.0,0.0,Ann704,0,5
MD-Agreement,train,3601,0,0.8,0.2,Ann376,1,5
MD-Agreement,train,3601,0,0.8,0.2,Ann546,0,5
MD-Agreement,train,3601,0,0.8,0.2,Ann149,0,5
MD-Agreement,train,3601,0,0.8,0.2,Ann730,0,5
MD-Agreement,train,3601,0,0.8,0.2,Ann774,0,5
MD-Agreement,train,3602,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,3602,0,1.0,0.0,Ann188,0,5
MD-Agreement,train,3602,0,1.0,0.0,Ann57,0,5
MD-Agreement,train,3602,0,1.0,0.0,Ann558,0,5
MD-Agreement,train,3602,0,1.0,0.0,Ann265,0,5
MD-Agreement,train,3603,0,1.0,0.0,Ann30,0,5
MD-Agreement,train,3603,0,1.0,0.0,Ann6,0,5
MD-Agreement,train,3603,0,1.0,0.0,Ann209,0,5
MD-Agreement,train,3603,0,1.0,0.0,Ann314,0,5
MD-Agreement,train,3603,0,1.0,0.0,Ann661,0,5
MD-Agreement,train,3604,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,3604,1,0.2,0.8,Ann697,1,5
MD-Agreement,train,3604,1,0.2,0.8,Ann456,1,5
MD-Agreement,train,3604,1,0.2,0.8,Ann463,0,5
MD-Agreement,train,3604,1,0.2,0.8,Ann400,1,5
MD-Agreement,train,3605,0,0.8,0.2,Ann126,0,5
MD-Agreement,train,3605,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,3605,0,0.8,0.2,Ann582,1,5
MD-Agreement,train,3605,0,0.8,0.2,Ann274,0,5
MD-Agreement,train,3605,0,0.8,0.2,Ann701,0,5
MD-Agreement,train,3606,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,3606,1,0.2,0.8,Ann200,1,5
MD-Agreement,train,3606,1,0.2,0.8,Ann232,0,5
MD-Agreement,train,3606,1,0.2,0.8,Ann500,1,5
MD-Agreement,train,3606,1,0.2,0.8,Ann74,1,5
MD-Agreement,train,3607,0,0.8,0.2,Ann13,0,5
MD-Agreement,train,3607,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,3607,0,0.8,0.2,Ann582,0,5
MD-Agreement,train,3607,0,0.8,0.2,Ann196,1,5
MD-Agreement,train,3607,0,0.8,0.2,Ann171,0,5
MD-Agreement,train,3608,1,0.0,1.0,Ann117,1,5
MD-Agreement,train,3608,1,0.0,1.0,Ann794,1,5
MD-Agreement,train,3608,1,0.0,1.0,Ann513,1,5
MD-Agreement,train,3608,1,0.0,1.0,Ann338,1,5
MD-Agreement,train,3608,1,0.0,1.0,Ann708,1,5
MD-Agreement,train,3609,0,0.6,0.4,Ann344,1,5
MD-Agreement,train,3609,0,0.6,0.4,Ann464,1,5
MD-Agreement,train,3609,0,0.6,0.4,Ann768,0,5
MD-Agreement,train,3609,0,0.6,0.4,Ann669,0,5
MD-Agreement,train,3609,0,0.6,0.4,Ann369,0,5
MD-Agreement,train,3610,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3610,0,0.6,0.4,Ann188,0,5
MD-Agreement,train,3610,0,0.6,0.4,Ann57,1,5
MD-Agreement,train,3610,0,0.6,0.4,Ann90,0,5
MD-Agreement,train,3610,0,0.6,0.4,Ann477,0,5
MD-Agreement,train,3611,1,0.2,0.8,Ann704,1,5
MD-Agreement,train,3611,1,0.2,0.8,Ann88,1,5
MD-Agreement,train,3611,1,0.2,0.8,Ann713,1,5
MD-Agreement,train,3611,1,0.2,0.8,Ann379,1,5
MD-Agreement,train,3611,1,0.2,0.8,Ann381,0,5
MD-Agreement,train,3612,0,0.8,0.2,Ann373,0,5
MD-Agreement,train,3612,0,0.8,0.2,Ann306,0,5
MD-Agreement,train,3612,0,0.8,0.2,Ann149,0,5
MD-Agreement,train,3612,0,0.8,0.2,Ann443,0,5
MD-Agreement,train,3612,0,0.8,0.2,Ann209,1,5
MD-Agreement,train,3613,0,0.6,0.4,Ann238,0,5
MD-Agreement,train,3613,0,0.6,0.4,Ann334,0,5
MD-Agreement,train,3613,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3613,0,0.6,0.4,Ann144,0,5
MD-Agreement,train,3613,0,0.6,0.4,Ann415,1,5
MD-Agreement,train,3614,1,0.4,0.6,Ann733,1,5
MD-Agreement,train,3614,1,0.4,0.6,Ann517,1,5
MD-Agreement,train,3614,1,0.4,0.6,Ann779,1,5
MD-Agreement,train,3614,1,0.4,0.6,Ann41,0,5
MD-Agreement,train,3614,1,0.4,0.6,Ann721,0,5
MD-Agreement,train,3615,0,1.0,0.0,Ann117,0,5
MD-Agreement,train,3615,0,1.0,0.0,Ann443,0,5
MD-Agreement,train,3615,0,1.0,0.0,Ann513,0,5
MD-Agreement,train,3615,0,1.0,0.0,Ann501,0,5
MD-Agreement,train,3615,0,1.0,0.0,Ann708,0,5
MD-Agreement,train,3616,0,1.0,0.0,Ann237,0,5
MD-Agreement,train,3616,0,1.0,0.0,Ann487,0,5
MD-Agreement,train,3616,0,1.0,0.0,Ann775,0,5
MD-Agreement,train,3616,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,3616,0,1.0,0.0,Ann451,0,5
MD-Agreement,train,3617,0,1.0,0.0,Ann232,0,5
MD-Agreement,train,3617,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,3617,0,1.0,0.0,Ann344,0,5
MD-Agreement,train,3617,0,1.0,0.0,Ann782,0,5
MD-Agreement,train,3617,0,1.0,0.0,Ann669,0,5
MD-Agreement,train,3618,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,3618,0,0.6,0.4,Ann632,0,5
MD-Agreement,train,3618,0,0.6,0.4,Ann768,1,5
MD-Agreement,train,3618,0,0.6,0.4,Ann669,0,5
MD-Agreement,train,3618,0,0.6,0.4,Ann369,1,5
MD-Agreement,train,3619,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3619,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,3619,0,0.6,0.4,Ann64,1,5
MD-Agreement,train,3619,0,0.6,0.4,Ann425,0,5
MD-Agreement,train,3619,0,0.6,0.4,Ann402,0,5
MD-Agreement,train,3620,0,1.0,0.0,Ann57,0,5
MD-Agreement,train,3620,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,3620,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,3620,0,1.0,0.0,Ann611,0,5
MD-Agreement,train,3620,0,1.0,0.0,Ann91,0,5
MD-Agreement,train,3621,0,0.6,0.4,Ann238,0,5
MD-Agreement,train,3621,0,0.6,0.4,Ann811,1,5
MD-Agreement,train,3621,0,0.6,0.4,Ann88,1,5
MD-Agreement,train,3621,0,0.6,0.4,Ann345,0,5
MD-Agreement,train,3621,0,0.6,0.4,Ann573,0,5
MD-Agreement,train,3622,0,1.0,0.0,Ann276,0,5
MD-Agreement,train,3622,0,1.0,0.0,Ann72,0,5
MD-Agreement,train,3622,0,1.0,0.0,Ann104,0,5
MD-Agreement,train,3622,0,1.0,0.0,Ann774,0,5
MD-Agreement,train,3622,0,1.0,0.0,Ann753,0,5
MD-Agreement,train,3623,1,0.0,1.0,Ann751,1,5
MD-Agreement,train,3623,1,0.0,1.0,Ann240,1,5
MD-Agreement,train,3623,1,0.0,1.0,Ann768,1,5
MD-Agreement,train,3623,1,0.0,1.0,Ann681,1,5
MD-Agreement,train,3623,1,0.0,1.0,Ann357,1,5
MD-Agreement,train,3624,0,0.6,0.4,Ann65,0,5
MD-Agreement,train,3624,0,0.6,0.4,Ann22,1,5
MD-Agreement,train,3624,0,0.6,0.4,Ann760,0,5
MD-Agreement,train,3624,0,0.6,0.4,Ann81,0,5
MD-Agreement,train,3624,0,0.6,0.4,Ann285,1,5
MD-Agreement,train,3625,0,0.6,0.4,Ann464,1,5
MD-Agreement,train,3625,0,0.6,0.4,Ann232,0,5
MD-Agreement,train,3625,0,0.6,0.4,Ann408,1,5
MD-Agreement,train,3625,0,0.6,0.4,Ann718,0,5
MD-Agreement,train,3625,0,0.6,0.4,Ann514,0,5
MD-Agreement,train,3626,0,0.8,0.2,Ann739,0,5
MD-Agreement,train,3626,0,0.8,0.2,Ann105,1,5
MD-Agreement,train,3626,0,0.8,0.2,Ann518,0,5
MD-Agreement,train,3626,0,0.8,0.2,Ann573,0,5
MD-Agreement,train,3626,0,0.8,0.2,Ann748,0,5
MD-Agreement,train,3627,1,0.4,0.6,Ann317,0,5
MD-Agreement,train,3627,1,0.4,0.6,Ann57,1,5
MD-Agreement,train,3627,1,0.4,0.6,Ann768,1,5
MD-Agreement,train,3627,1,0.4,0.6,Ann763,0,5
MD-Agreement,train,3627,1,0.4,0.6,Ann390,1,5
MD-Agreement,train,3628,0,1.0,0.0,Ann117,0,5
MD-Agreement,train,3628,0,1.0,0.0,Ann197,0,5
MD-Agreement,train,3628,0,1.0,0.0,Ann593,0,5
MD-Agreement,train,3628,0,1.0,0.0,Ann719,0,5
MD-Agreement,train,3628,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,3629,0,0.8,0.2,Ann517,0,5
MD-Agreement,train,3629,0,0.8,0.2,Ann632,0,5
MD-Agreement,train,3629,0,0.8,0.2,Ann779,1,5
MD-Agreement,train,3629,0,0.8,0.2,Ann90,0,5
MD-Agreement,train,3629,0,0.8,0.2,Ann693,0,5
MD-Agreement,train,3630,1,0.0,1.0,Ann783,1,5
MD-Agreement,train,3630,1,0.0,1.0,Ann422,1,5
MD-Agreement,train,3630,1,0.0,1.0,Ann514,1,5
MD-Agreement,train,3630,1,0.0,1.0,Ann779,1,5
MD-Agreement,train,3630,1,0.0,1.0,Ann297,1,5
MD-Agreement,train,3631,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,3631,0,1.0,0.0,Ann266,0,5
MD-Agreement,train,3631,0,1.0,0.0,Ann188,0,5
MD-Agreement,train,3631,0,1.0,0.0,Ann715,0,5
MD-Agreement,train,3631,0,1.0,0.0,Ann74,0,5
MD-Agreement,train,3632,0,1.0,0.0,Ann118,0,5
MD-Agreement,train,3632,0,1.0,0.0,Ann811,0,5
MD-Agreement,train,3632,0,1.0,0.0,Ann539,0,5
MD-Agreement,train,3632,0,1.0,0.0,Ann697,0,5
MD-Agreement,train,3632,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,3633,1,0.4,0.6,Ann582,1,5
MD-Agreement,train,3633,1,0.4,0.6,Ann514,0,5
MD-Agreement,train,3633,1,0.4,0.6,Ann88,1,5
MD-Agreement,train,3633,1,0.4,0.6,Ann538,1,5
MD-Agreement,train,3633,1,0.4,0.6,Ann558,0,5
MD-Agreement,train,3634,1,0.4,0.6,Ann517,1,5
MD-Agreement,train,3634,1,0.4,0.6,Ann417,0,5
MD-Agreement,train,3634,1,0.4,0.6,Ann149,1,5
MD-Agreement,train,3634,1,0.4,0.6,Ann381,1,5
MD-Agreement,train,3634,1,0.4,0.6,Ann774,0,5
MD-Agreement,train,3635,0,0.8,0.2,Ann117,0,5
MD-Agreement,train,3635,0,0.8,0.2,Ann204,0,5
MD-Agreement,train,3635,0,0.8,0.2,Ann447,0,5
MD-Agreement,train,3635,0,0.8,0.2,Ann719,0,5
MD-Agreement,train,3635,0,0.8,0.2,Ann274,1,5
MD-Agreement,train,3636,0,1.0,0.0,Ann306,0,5
MD-Agreement,train,3636,0,1.0,0.0,Ann474,0,5
MD-Agreement,train,3636,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,3636,0,1.0,0.0,Ann740,0,5
MD-Agreement,train,3636,0,1.0,0.0,Ann775,0,5
MD-Agreement,train,3637,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,3637,0,1.0,0.0,Ann768,0,5
MD-Agreement,train,3637,0,1.0,0.0,Ann390,0,5
MD-Agreement,train,3637,0,1.0,0.0,Ann811,0,5
MD-Agreement,train,3637,0,1.0,0.0,Ann240,0,5
MD-Agreement,train,3638,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,3638,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,3638,0,1.0,0.0,Ann116,0,5
MD-Agreement,train,3638,0,1.0,0.0,Ann569,0,5
MD-Agreement,train,3638,0,1.0,0.0,Ann356,0,5
MD-Agreement,train,3639,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,3639,0,0.6,0.4,Ann573,0,5
MD-Agreement,train,3639,0,0.6,0.4,Ann425,1,5
MD-Agreement,train,3639,0,0.6,0.4,Ann511,0,5
MD-Agreement,train,3639,0,0.6,0.4,Ann539,0,5
MD-Agreement,train,3640,1,0.2,0.8,Ann514,1,5
MD-Agreement,train,3640,1,0.2,0.8,Ann232,1,5
MD-Agreement,train,3640,1,0.2,0.8,Ann558,1,5
MD-Agreement,train,3640,1,0.2,0.8,Ann555,0,5
MD-Agreement,train,3640,1,0.2,0.8,Ann293,1,5
MD-Agreement,train,3641,0,1.0,0.0,Ann586,0,5
MD-Agreement,train,3641,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,3641,0,1.0,0.0,Ann428,0,5
MD-Agreement,train,3641,0,1.0,0.0,Ann39,0,5
MD-Agreement,train,3641,0,1.0,0.0,Ann384,0,5
MD-Agreement,train,3642,0,0.8,0.2,Ann551,0,5
MD-Agreement,train,3642,0,0.8,0.2,Ann29,0,5
MD-Agreement,train,3642,0,0.8,0.2,Ann338,1,5
MD-Agreement,train,3642,0,0.8,0.2,Ann225,0,5
MD-Agreement,train,3642,0,0.8,0.2,Ann569,0,5
MD-Agreement,train,3643,1,0.2,0.8,Ann306,1,5
MD-Agreement,train,3643,1,0.2,0.8,Ann812,0,5
MD-Agreement,train,3643,1,0.2,0.8,Ann443,1,5
MD-Agreement,train,3643,1,0.2,0.8,Ann734,1,5
MD-Agreement,train,3643,1,0.2,0.8,Ann328,1,5
MD-Agreement,train,3644,0,0.8,0.2,Ann105,0,5
MD-Agreement,train,3644,0,0.8,0.2,Ann769,0,5
MD-Agreement,train,3644,0,0.8,0.2,Ann212,0,5
MD-Agreement,train,3644,0,0.8,0.2,Ann173,1,5
MD-Agreement,train,3644,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,3645,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,3645,0,1.0,0.0,Ann344,0,5
MD-Agreement,train,3645,0,1.0,0.0,Ann681,0,5
MD-Agreement,train,3645,0,1.0,0.0,Ann768,0,5
MD-Agreement,train,3645,0,1.0,0.0,Ann669,0,5
MD-Agreement,train,3646,0,0.6,0.4,Ann134,0,5
MD-Agreement,train,3646,0,0.6,0.4,Ann425,1,5
MD-Agreement,train,3646,0,0.6,0.4,Ann774,0,5
MD-Agreement,train,3646,0,0.6,0.4,Ann379,0,5
MD-Agreement,train,3646,0,0.6,0.4,Ann149,1,5
